datetime,open,high,low,close
2021-06-12 08:00:00,37338.44141,37415.51172,35355.51172,35600.01172
2021-06-12 12:00:00,35599.17969,35711.73047,35042.16016,35300.07031
2021-06-12 16:00:00,35295.37109,35868.17188,34724.98828,35619.05078
2021-06-12 20:00:00,35627.17969,36207.39062,35390.0,35409.58984
2021-06-13 00:00:00,35409.57812,35998.01172,35375.94922,35747.25
2021-06-13 04:00:00,35770.51953,36119.26172,35453.0,35546.71094
2021-06-13 08:00:00,35552.48047,35925.73828,34885.67969,34888.53906
2021-06-13 12:00:00,34887.39062,35451.53125,34851.44922,35290.62891
2021-06-13 16:00:00,35281.51953,36092.41016,35208.41016,35912.53906
2021-06-13 20:00:00,35914.03906,36127.19141,35686.62891,36047.51953
2021-06-14 00:00:00,36066.51953,37738.82031,36010.0,37669.98828
2021-06-14 04:00:00,37669.98047,39391.60938,37669.98047,39015.23828
2021-06-14 08:00:00,39025.25,39810.53125,38762.73828,38983.08984
2021-06-14 12:00:00,38986.21094,39688.44141,38806.07031,39564.30078
2021-06-14 16:00:00,39561.80859,39602.73047,38947.35156,39175.01172
2021-06-14 20:00:00,39166.44141,40981.08984,39042.10938,40682.28125
2021-06-15 00:00:00,40682.32031,40682.32031,39369.85156,39709.62891
2021-06-15 04:00:00,39721.0,40565.0,39630.07812,40530.67969
2021-06-15 08:00:00,40540.48047,40836.35938,39942.55859,40430.01172
2021-06-15 12:00:00,40456.0,40594.01953,40117.73047,40388.32812
2021-06-15 16:00:00,40389.87891,40420.17188,39601.60938,39838.73828
2021-06-15 20:00:00,39838.73828,40435.51172,39754.01953,40065.0
2021-06-16 00:00:00,40053.60156,41308.35156,39780.37109,39974.32031
2021-06-16 04:00:00,39963.35938,40352.71094,39649.10156,40162.39062
2021-06-16 08:00:00,40159.07031,40180.07812,39670.0,40026.71875
2021-06-16 12:00:00,40025.0,40485.46094,39877.23047,40133.14062
2021-06-16 16:00:00,40123.48828,40256.41016,38977.85156,39088.67969
2021-06-16 20:00:00,39070.44922,39471.96094,38599.66016,38789.37109
2021-06-17 00:00:00,38779.0,39631.0,38379.26953,38654.39844
2021-06-17 04:00:00,38657.92969,38884.03906,38159.80078,38350.98828
2021-06-17 08:00:00,38351.0,38956.48047,38249.10156,38872.10938
2021-06-17 12:00:00,38887.55859,39395.55078,38693.75,39228.5
2021-06-17 16:00:00,39205.82812,39525.21094,39111.82812,39153.80078
2021-06-17 20:00:00,39155.33984,39167.78906,38477.64844,39019.98047
2021-06-18 00:00:00,39017.39844,39017.39844,37604.19141,37719.37109
2021-06-18 04:00:00,37707.30078,38199.0,37425.07812,38084.16016
2021-06-18 08:00:00,38095.17188,38187.03125,37239.16016,37940.78906
2021-06-18 12:00:00,37943.39844,38107.17969,37403.32031,37713.87891
2021-06-18 16:00:00,37726.39062,37964.51172,37101.37109,37833.16016
2021-06-18 20:00:00,37842.67969,37938.94141,36347.01172,36358.26172
2021-06-19 00:00:00,36357.91016,36715.10156,35224.48828,35341.82031
2021-06-19 04:00:00,35284.60156,35921.67969,35284.60156,35817.33984
2021-06-19 08:00:00,35835.73047,36300.33984,34861.67188,35129.26953
2021-06-19 12:00:00,35129.66016,35849.46875,34983.42969,35806.80859
2021-06-19 16:00:00,35804.60156,35990.76953,35589.96875,35916.67969
2021-06-19 20:00:00,35945.91016,36448.76953,35576.12109,36111.57812
2021-06-20 00:00:00,36127.14844,36127.14844,35393.17188,35951.55859
2021-06-20 04:00:00,35957.14062,36181.26172,35416.98047,35500.01172
2021-06-20 08:00:00,35484.78906,35792.21094,35182.41016,35526.30859
2021-06-20 12:00:00,35530.71094,35875.71875,35351.26172,35638.66016
2021-06-20 16:00:00,35623.64844,35666.0,33781.48828,33899.94141
2021-06-20 20:00:00,33879.14844,34665.98047,33376.80078,34434.75
2021-06-21 00:00:00,34416.12891,35610.51172,34344.89844,35489.83984
2021-06-21 04:00:00,35481.07812,36046.57031,35368.05078,35585.78125
2021-06-21 08:00:00,35585.78906,35682.62891,34626.67188,34632.71875
2021-06-21 12:00:00,34623.66016,34642.44141,32475.2793,33034.33984
2021-06-21 16:00:00,33039.39844,33415.55078,31740.93945,32531.61914
2021-06-21 20:00:00,32531.60938,33167.73828,31988.63086,32683.0
2021-06-22 00:00:00,32674.82031,32975.42969,32056.03906,32590.0
2021-06-22 04:00:00,32599.98047,32767.01953,31267.88086,31617.83984
2021-06-22 08:00:00,31610.60938,33193.12891,31171.0,33014.98047
2021-06-22 12:00:00,33030.69141,33030.69141,32477.07031,32606.01953
2021-06-22 16:00:00,32603.10938,32603.10938,31211.0,31211.0
2021-06-22 20:00:00,31232.30078,31883.25,28862.2793,31703.19922
2021-06-23 00:00:00,31700.00977,33323.73828,31700.00977,32455.98047
2021-06-23 04:00:00,32421.64062,32986.58984,32169.50977,32517.16992
2021-06-23 08:00:00,32538.35938,34281.17188,31738.66992,33990.98828
2021-06-23 12:00:00,33991.03125,34366.07031,33646.69922,33985.01172
2021-06-23 16:00:00,33994.14062,34498.67969,33736.16016,33934.75
2021-06-23 20:00:00,33923.19141,34796.64062,33421.80078,33505.80078
2021-06-24 00:00:00,33499.07031,33930.28906,32894.80078,32894.80078
2021-06-24 04:00:00,32892.69141,33734.21094,32797.51953,33670.98047
2021-06-24 08:00:00,33688.51953,33801.28906,32301.43945,32606.13086
2021-06-24 12:00:00,32594.0,33227.60938,32370.00977,32842.33984
2021-06-24 16:00:00,32837.67969,33867.64062,32832.83984,33867.64062
2021-06-24 20:00:00,33881.64844,34534.83984,33760.01172,33905.30078
2021-06-25 00:00:00,33896.39062,35239.39844,33786.10938,34855.42969
2021-06-25 04:00:00,34874.98828,34981.80859,34522.64062,34655.67188
2021-06-25 08:00:00,34653.17188,35490.16016,34301.83984,35072.69141
2021-06-25 12:00:00,35063.89062,35091.17969,33985.51172,34300.57812
2021-06-25 16:00:00,34285.57812,34456.07812,33306.32812,33306.32812
2021-06-25 20:00:00,33282.53125,33549.17188,32391.34961,32592.10938
2021-06-26 00:00:00,32589.09961,32840.33984,31520.0,32237.32031
2021-06-26 04:00:00,32221.74023,32358.69922,31300.0,31600.2793
2021-06-26 08:00:00,31590.5,32210.66016,31339.84961,31983.38086
2021-06-26 12:00:00,32003.00977,32646.17969,30701.4707,30728.26953
2021-06-26 16:00:00,30724.5,31884.44922,30188.89062,31791.16016
2021-06-26 20:00:00,31767.50977,31954.48047,30573.81055,31520.56055
2021-06-27 00:00:00,31523.75,31827.14062,30836.55078,31572.32031
2021-06-27 04:00:00,31578.86914,32277.88086,30940.0,32277.88086
2021-06-27 08:00:00,32275.5,33161.53906,32009.63086,33161.53906
2021-06-27 12:00:00,33161.89062,33474.82812,32844.85156,33307.69922
2021-06-27 16:00:00,33304.17188,33440.0,32384.2207,33250.05859
2021-06-27 20:00:00,33255.35938,33527.76953,32734.76953,33231.37109
2021-06-28 00:00:00,33210.69922,33361.71094,32593.25,32822.62109
2021-06-28 04:00:00,32825.08984,34695.23828,32494.0,34695.23828
2021-06-28 08:00:00,34706.03125,34948.48047,34245.17188,34400.0
2021-06-28 12:00:00,34406.44141,35208.71094,34300.0,35036.19141
2021-06-28 16:00:00,35041.28906,35151.07812,33967.5,34098.64844
2021-06-28 20:00:00,34116.30078,34974.73828,33883.91016,34974.73828
2021-06-29 00:00:00,34988.85938,34988.85938,34004.96094,34460.80859
2021-06-29 04:00:00,34448.35938,34785.94922,34128.01953,34493.23047
2021-06-29 08:00:00,34493.21875,35115.73047,34246.10156,34584.62891
2021-06-29 12:00:00,34598.73828,35359.78906,34566.03906,34875.03125
2021-06-29 16:00:00,34862.51953,35710.55078,34746.75,35586.55859
2021-06-29 20:00:00,35577.89062,36435.23828,35389.48828,36248.0
2021-06-30 00:00:00,36250.0,36555.69922,36078.69922,36425.05859
2021-06-30 04:00:00,36415.55078,36484.98828,35744.26953,35910.51172
2021-06-30 08:00:00,35901.87891,36086.69141,35052.75,35110.0
2021-06-30 12:00:00,35117.53125,35283.87891,34699.98828,35235.5
2021-06-30 16:00:00,35263.76172,35281.76172,34451.41016,34860.71094
2021-06-30 20:00:00,34868.51953,35022.5,34113.76172,34195.80078
2021-07-01 00:00:00,34196.75,34877.89062,34055.89062,34765.32812
2021-07-01 04:00:00,34764.89062,35218.94141,34497.39062,35057.32031
2021-07-01 08:00:00,35060.0,35060.0,34153.57812,34156.96094
2021-07-01 12:00:00,34131.07031,34473.39062,33351.46875,33351.46875
2021-07-01 16:00:00,33362.98828,33717.44922,33031.26953,33717.44922
2021-07-01 20:00:00,33708.14062,33851.51172,33066.76953,33447.62891
2021-07-02 00:00:00,33447.62109,33659.46875,32793.67969,33100.01172
2021-07-02 04:00:00,33100.0,33647.75,33100.0,33528.87109
2021-07-02 08:00:00,33514.62109,33954.21875,32786.41016,32924.35156
2021-07-02 12:00:00,32899.98047,33479.66016,32748.91992,33370.07031
2021-07-02 16:00:00,33364.60156,33595.92969,32775.44141,33020.33984
2021-07-02 20:00:00,33020.33984,33691.89844,32884.23047,33680.48047
2021-07-03 00:00:00,33706.01172,33706.01172,33122.64062,33341.71094
2021-07-03 04:00:00,33336.30078,33903.44922,33082.87109,33805.21875
2021-07-03 08:00:00,33805.01953,33910.19141,33375.01172,33520.5
2021-07-03 12:00:00,33522.0,34625.37109,33465.89844,34500.26172
2021-07-03 16:00:00,34521.25,34739.14062,34414.46094,34606.19141
2021-07-03 20:00:00,34612.23828,34800.91016,34487.44922,34630.28125
2021-07-04 00:00:00,34624.67188,34953.07031,34515.35156,34755.01172
2021-07-04 04:00:00,34758.48047,34758.48047,34730.17969,34730.17969
2021-07-04 16:00:00,35501.21094,35613.07812,35391.82031,35529.44141
2021-07-04 20:00:00,35521.16016,35547.69141,35241.64062,35494.5
2021-07-05 00:00:00,35506.23828,35685.76953,35420.89844,35586.71094
2021-07-05 04:00:00,35586.71875,35951.0,35271.94141,35284.05859
2021-07-05 08:00:00,35284.05859,35284.05859,34285.75,34356.37891
2021-07-05 12:00:00,34355.17969,34404.07812,34093.10156,34269.39062
2021-07-05 16:00:00,34269.37891,34556.19141,33340.71094,33380.08984
2021-07-05 20:00:00,33387.12891,33770.44922,33387.12891,33605.44922
2021-07-06 00:00:00,33605.44922,34217.92188,33156.85938,34145.14844
2021-07-06 04:00:00,34131.57031,34179.91016,33689.62891,33700.01172
2021-07-06 08:00:00,33697.78125,34153.17188,33673.21094,33935.37891
2021-07-06 12:00:00,33938.44922,34942.10156,33938.44922,34869.62891
2021-07-06 16:00:00,34873.10156,35040.44922,33801.26172,34081.07812
2021-07-06 20:00:00,34078.96094,34518.48047,33837.21875,34060.26953
2021-07-07 00:00:00,34047.0,34110.67969,33613.42188,33999.96875
2021-07-07 04:00:00,34032.82812,34294.14844,33727.39062,34229.82812
2021-07-07 08:00:00,34225.73047,34488.96094,33986.89844,34460.01172
2021-07-07 12:00:00,34463.39062,34912.35156,34399.10938,34695.53125
2021-07-07 16:00:00,34727.39844,34987.76172,34510.80859,34846.32031
2021-07-07 20:00:00,34847.60938,35067.83984,34481.60156,34525.69922
2021-07-08 00:00:00,34525.71875,34806.78125,34420.33984,34633.19141
2021-07-08 04:00:00,34636.69141,34636.69141,33805.32031,33883.0
2021-07-08 08:00:00,33878.55859,33934.60938,33084.73828,33322.78125
2021-07-08 12:00:00,33324.82031,33500.0,32300.0,32507.90039
2021-07-08 16:00:00,32498.01953,32741.13086,32116.94922,32708.7207
2021-07-08 20:00:00,32707.21094,32982.78906,32352.16992,32918.71875
2021-07-09 00:00:00,32915.94141,33172.12109,32657.61914,33008.0
2021-07-09 04:00:00,33017.73047,33072.46094,32527.09961,32874.16016
2021-07-09 08:00:00,32834.66016,33081.05078,32267.34961,32995.85938
2021-07-09 12:00:00,33031.05078,33172.98828,32751.25977,32900.80078
2021-07-09 16:00:00,32912.39844,33051.42969,32622.67969,32782.33984
2021-07-09 20:00:00,32782.32812,33673.32812,32646.99023,33554.07031
2021-07-10 00:00:00,33552.82031,33699.98828,33288.26172,33456.94141
2021-07-10 04:00:00,33454.58984,34099.98828,33371.39844,33824.26172
2021-07-10 08:00:00,33828.71875,34251.0,33644.71094,33810.05859
2021-07-10 12:00:00,33801.53906,33913.60156,33477.71094,33770.62109
2021-07-10 16:00:00,33770.60938,33913.82031,33572.26953,33796.37109
2021-07-10 20:00:00,33794.62109,33935.46875,33650.57031,33879.76172
2021-07-11 00:00:00,33877.35156,34189.73828,33235.60938,33419.21875
2021-07-11 04:00:00,33419.23047,33709.73828,33043.69922,33515.35156
2021-07-11 08:00:00,33515.35156,33804.76953,33406.10156,33454.62891
2021-07-11 12:00:00,33462.05859,33649.60156,33333.32812,33506.25
2021-07-11 16:00:00,33513.92188,33850.30078,33437.12891,33819.55078
2021-07-11 20:00:00,33829.78906,34000.0,33663.21875,33954.32031
2021-07-12 00:00:00,33960.0,34080.51172,33803.46875,33911.28125
2021-07-12 04:00:00,33897.32031,34588.89844,33752.17969,34253.78125
2021-07-12 08:00:00,34263.5,34526.76953,34063.41016,34448.42969
2021-07-12 12:00:00,34457.23828,34646.98828,34171.28906,34282.41016
2021-07-12 16:00:00,34283.94922,34479.37891,33538.17969,33538.17969
2021-07-12 20:00:00,33537.37109,33627.96094,33318.83984,33344.41016
2021-07-13 00:00:00,33339.28125,33418.46875,32777.0,32818.67969
2021-07-13 04:00:00,32812.48047,33290.19141,32667.50977,33103.39062
2021-07-13 08:00:00,33091.10156,33235.07812,32845.44141,33083.39844
2021-07-13 12:00:00,33083.91016,33293.44922,32755.82031,33184.60938
2021-07-13 16:00:00,33184.60156,33332.60938,32940.30859,33049.51172
2021-07-13 20:00:00,33046.91016,33046.91016,32300.0,32790.01953
2021-07-14 00:00:00,32798.53125,32935.44922,32229.94922,32290.90039
2021-07-14 04:00:00,32276.58984,32742.9707,32202.0,32737.01953
2021-07-14 08:00:00,32734.15039,32811.28125,31671.23047,31852.32031
2021-07-14 12:00:00,31841.69922,32020.76953,31677.0,31926.28906
2021-07-14 16:00:00,31926.28906,32681.25,31605.5,32456.92969
2021-07-14 20:00:00,32476.92969,32974.78906,32300.00977,32784.87109
2021-07-15 00:00:00,32791.0,33096.76953,32596.2793,32724.78906
2021-07-15 04:00:00,32724.83008,33060.57812,32695.99023,32817.19141
2021-07-15 08:00:00,32816.39062,33185.01953,32643.24023,32643.24023
2021-07-15 12:00:00,32643.25,32688.05078,32369.25,32464.91992
2021-07-15 16:00:00,32464.91016,32602.21094,31804.59961,31871.40039
2021-07-15 20:00:00,31871.41016,32139.66016,31500.0,31677.73047
2021-07-16 00:00:00,31674.82031,31777.0,31134.57031,31538.14062
2021-07-16 04:00:00,31532.64062,31887.83984,31514.83008,31850.88086
2021-07-16 08:00:00,31877.83984,32027.0293,31571.13086,31921.75
2021-07-16 12:00:00,31918.10938,32021.0,31560.01953,31695.39062
2021-07-16 16:00:00,31789.78906,31789.78906,31025.41992,31085.50977
2021-07-16 20:00:00,31087.94922,32200.0,31064.74023,32159.58984
2021-07-17 00:00:00,32150.49023,32253.08984,31837.75977,31906.17969
2021-07-17 04:00:00,31900.00977,31980.94922,31351.92969,31381.11914
2021-07-17 08:00:00,31377.30078,31649.0,31185.0,31309.99023
2021-07-17 12:00:00,31305.0,31598.16016,31200.39062,31521.0293
2021-07-17 16:00:00,31527.7793,31944.83008,31262.63086,31397.9707
2021-07-17 20:00:00,31403.05078,31783.99023,31355.56055,31775.53906
2021-07-18 00:00:00,31775.53906,31929.36914,31555.0293,31849.92969
2021-07-18 04:00:00,31852.28906,31907.33984,31505.34961,31533.91016
2021-07-18 08:00:00,31527.25,32439.91992,31483.75,32161.57031
2021-07-18 12:00:00,32166.86914,32190.08984,31692.48047,31715.5
2021-07-18 16:00:00,31715.49023,31859.00977,31591.93945,31804.09961
2021-07-18 20:00:00,31810.98047,31856.2793,31132.0,31396.75
