datetime,open,high,low,close
2020-01-06 20:00:00,7540.2002,7556.33984,7523.0498,7524.20996
2020-01-07 00:00:00,7517.6001,7559.6001,7511.6499,7539.77979
2020-01-07 04:00:00,7539.54004,7783.45996,7535.20996,7757.18994
2020-01-07 08:00:00,7769.20996,7988.89014,7769.20996,7895.20996
2020-01-07 12:00:00,7901.27979,7904.99023,7831.72998,7883.37012
2020-01-07 16:00:00,7882.0498,7958.16992,7856.0,7899.52979
2020-01-07 20:00:00,7896.74023,7908.93018,7746.06982,7764.10986
2020-01-08 00:00:00,7752.7002,8120.68018,7740.0,8071.14014
2020-01-08 04:00:00,8060.0,8186.81006,7957.81006,8158.56982
2020-01-08 08:00:00,8147.08984,8450.5498,8147.08984,8299.74023
2020-01-08 12:00:00,8313.16992,8374.71973,8285.05957,8299.96973
2020-01-08 16:00:00,8296.69043,8364.0,8265.00977,8330.0
2020-01-08 20:00:00,8332.05957,8414.03027,8224.62988,8309.62012
2020-01-09 00:00:00,8322.34961,8322.34961,7965.0,7965.0
2020-01-09 04:00:00,7974.56982,8123.4502,7880.7998,8049.77002
2020-01-09 08:00:00,8052.75977,8052.75977,7934.08984,7952.39014
2020-01-09 12:00:00,7952.49023,7973.74023,7901.00977,7950.2998
2020-01-09 16:00:00,7949.52002,7954.24023,7857.6001,7875.37012
2020-01-09 20:00:00,7875.06006,7943.93018,7872.1499,7906.3999
2020-01-10 00:00:00,7913.74023,7942.25,7781.45996,7909.58008
2020-01-10 04:00:00,7916.91992,7992.22998,7753.72998,7822.22998
2020-01-10 08:00:00,7817.75977,7850.83984,7782.52979,7815.83008
2020-01-10 12:00:00,7815.1499,7815.1499,7721.5498,7751.31982
2020-01-10 16:00:00,7746.66992,7851.72998,7684.74023,7838.14014
2020-01-10 20:00:00,7842.8501,8078.25977,7820.0,8066.4502
2020-01-11 00:00:00,8067.43994,8132.5,7913.02002,8066.22021
2020-01-11 04:00:00,8048.43018,8197.37012,7986.83984,8194.87988
2020-01-11 08:00:00,8176.39014,8250.26953,8132.45996,8161.08008
2020-01-11 12:00:00,8156.9502,8175.47021,8045.16016,8074.14014
2020-01-11 16:00:00,8068.91016,8128.06006,8011.37012,8045.62988
2020-01-11 20:00:00,8035.12012,8112.47021,8022.93018,8099.06982
2020-01-12 00:00:00,8099.22021,8215.59961,8074.41992,8155.97021
2020-01-12 04:00:00,8153.43994,8284.84961,8006.22998,8020.00977
2020-01-12 08:00:00,8005.8501,8109.58008,7968.02979,8086.33008
2020-01-12 12:00:00,8092.31982,8152.77979,8071.9502,8097.1001
2020-01-12 16:00:00,8096.7998,8161.41016,8088.37988,8111.56982
2020-01-12 20:00:00,8115.70996,8182.18994,8113.50977,8155.0
2020-01-13 00:00:00,8152.66992,8189.41992,8075.0,8129.33008
2020-01-13 04:00:00,8136.43018,8183.52979,8101.06006,8182.41016
2020-01-13 08:00:00,8184.62988,8195.00977,8088.31006,8107.7002
2020-01-13 12:00:00,8098.91992,8125.37012,8060.02002,8075.6001
2020-01-13 16:00:00,8073.99023,8129.99023,8065.0,8092.33008
2020-01-13 20:00:00,8076.72998,8109.16992,8065.77979,8085.37988
2020-01-14 00:00:00,8085.39014,8128.37988,8075.0,8111.56006
2020-01-14 04:00:00,8109.47998,8157.52979,8103.91992,8107.75977
2020-01-14 08:00:00,8112.64014,8469.55957,8112.64014,8465.99023
2020-01-14 12:00:00,8479.62988,8562.58008,8465.26953,8510.0
2020-01-14 16:00:00,8514.2998,8554.82031,8475.12012,8524.0498
2020-01-14 20:00:00,8526.48047,8750.00977,8480.04004,8693.17969
2020-01-15 00:00:00,8648.7998,8845.83984,8536.67969,8762.83008
2020-01-15 04:00:00,8752.41992,8876.13965,8672.96973,8840.0
2020-01-15 08:00:00,8802.63965,8894.95996,8720.15039,8729.80957
